created,text,boro,boro_code,street,alarm
2019-05-29T19:24:47Z,"BKLYN ALLHANDS 1443 BAYRIDGE PKWY, PRIVATE DWELLING FIRE 3RD FLR,",BK,3,1443 BAYRIDGE PKWY,1
2019-05-29T17:49:55Z,"QNS ALLHANDS 235-38 147 DR, PRIVATE DWELLING FIRE IN BASEMENT, UNDER CONTROL",QN,4,235-38 147 DR,9
2019-05-29T17:33:44Z,"QNS ALLHANDS 235-38 147 DR, PRIVATE DWELLING FIRE IN BASEMENT,",QN,4,235-38 147 DR,1
2019-05-28T14:52:58Z,"BKLYN ALLHANDS 175 VAN DYKE ST, COMMERCIAL FIRE IN FLUE PIPE, UNDER CONTROL",BK,3,175 VAN DYKE ST,9
2019-05-28T14:40:31Z,"QNS ALLHANDS 116-31 INWOOD ST, PRIVATE DWELLING FIRE 1ST AND 2ND FLR, UNDER CONTROL",QN,4,116-31 INWOOD ST,9
2019-05-28T14:33:09Z,"MAN ALLHANDS 2 E 61 ST, 25 GALLON CHEMICAL SPILL DRIVER OF VEHICLE BEING DECONNED, UNDER CONTROL",MH,1,2 E 61 ST,9
2019-05-28T14:22:54Z,"QNS ALLHANDS 116-31 INWOOD ST, PRIVATE DWELLING FIRE 1ST AND 2ND FLR,",QN,4,116-31 INWOOD ST,1
2019-05-28T09:44:38Z,"MAN ALLHANDS 248 W 62 ST, MULTIPLE DWELLING FIRE 5TH FLR, UNDER CONTROL",MH,1,248 W 62 ST,9
2019-05-28T08:57:01Z,"BKLYN ALLHANDS 2628 LINDEN BLVD, MULTIPLE DWELLING FIRE ON 5TH FLR, UNDER CONTROL",BK,3,2628 LINDEN BLVD,9
2019-05-28T08:42:02Z,"BKLYN ALLHANDS 2628 LINDEN BLVD, MULTIPLE DWELLING FIRE ON 5TH FLR,",BK,3,2628 LINDEN BLVD,1
2019-05-28T01:21:13Z,"BKLYN ALLHANDS 2077 BATCHELDER ST, MULTIPLE DWELLING FIRE ON REAR DECK,",BK,3,2077 BATCHELDER ST,1
2019-05-27T21:30:36Z,"BX 2-ALARM 2462 VALENTINE AVE, MIXED OCCUPANCY FIRE 1ST FLR IN LAUNDROMAT WITH EXTENSION, UNDER CONTROL",BX,2,2462 VALENTINE AVE,9
2019-05-27T20:47:48Z,"BX 2-ALARM 2462 VALENTINE AVE, MIXED OCCUPANCY FIRE 1ST FLR IN LAUNDROMAT WITH EXTENSION,",BX,2,2462 VALENTINE AVE,2
2019-05-27T20:37:15Z,"BX ALLHANDS 2462 VALENTINE AVE, MIXED OCCUPANCY FIRE 1ST FLR IN LAUNDROMAT,",BX,2,2462 VALENTINE AVE,1
2019-05-27T20:06:49Z,"MAN ALLHANDS 2383 2 AVE, MULTIPLE DWELLING FIRE ON 35TH FLR, UNDER CONTROL",MH,1,2383 2 AVE,9
2019-05-27T20:02:36Z,"MAN ALLHANDS 2383 2 AVE, MULTIPLE DWELLING FIRE ON 35TH FLR,",MH,1,2383 2 AVE,1
2019-05-27T11:14:16Z,"QNS ALLHANDS 1879 WOODBINE ST, MULTIPLE DWELLING FIRE ON 1ST AND 2ND FLRS, UNDER CONTROL",QN,4,1879 WOODBINE ST,9
2019-05-27T09:14:41Z,"QNS ALLHANDS 1879 WOODBINE ST, MULTIPLE DWELLING FIRE ON 1ST AND 2ND FLRS,",QN,4,1879 WOODBINE ST,1
2019-05-26T17:50:01Z,"BX ALLHANDS 1432 CROTONA PARK E, MULTIPLE DWELLING FIRE ON THE 4TH FLR, UNDER CONTROL",BX,2,1432 CROTONA PARK E,9
2019-05-26T06:33:47Z,"BKLYN ALLHANDS 545 DUMONT AVE, MULTIPLE DWELLING FIRE 4TH FLR, UNDER CONTROL",BK,3,545 DUMONT AVE,9
2019-05-26T05:53:44Z,"BKLYN ALLHANDS 545 DUMONT AVE, MULTIPLE DWELLING FIRE 4TH FLR,",BK,3,545 DUMONT AVE,1
2019-05-26T02:13:35Z,"MAN ALLHANDS 226 W 13 ST, MULTIPLE DWELLING FIRE ON THE 2ND FLR REAR TENAMENT, UNDER CONTROL",MH,1,226 W 13 ST,9
2019-05-26T02:06:24Z,"QNS ALLHANDS 135-15 244 ST, PRIVATE DWELLING FIRE ON DECK, UNDER CONTROL",QN,4,135-15 244 ST,9
2019-05-25T22:07:58Z,"QNS ALLHANDS 89-0 170 ST, MULTIPLE DWELLING FIRE IN APT 3L, UNDER CONTROL",QN,4,89-0 170 ST,9
2019-05-25T21:37:28Z,"QNS ALLHANDS 89-0 170 ST, MULTIPLE DWELLING FIRE IN APT 3L,",QN,4,89-0 170 ST,1
2019-05-25T21:33:31Z,"QNS ALLHANDS 89-0 170 ST, MULTIPLE DWELLING FIRE ON THE 3RD FLR,",QN,4,89-0 170 ST,1
2019-05-25T15:14:33Z,"BX ALLHANDS 254 E 134 ST, COMMERCIAL FIRE, UNDER CONTROL",BX,2,254 E 134 ST,9
2019-05-25T15:13:38Z,"BX ALLHANDS 254 E 134 ST, COMMERCIAL FIRE,",BX,2,254 E 134 ST,1
2019-05-25T11:26:20Z,"BKLYN ALLHANDS 667 CLASSON AVE, MULTIPLE DWELLING FIRE ON THE 2ND FLR, UNDER CONTROL",BK,3,667 CLASSON AVE,9
2019-05-25T10:56:54Z,"BKLYN ALLHANDS 667 CLASSON AVE, MULTIPLE DWELLING FIRE ON THE 2ND FLR,",BK,3,667 CLASSON AVE,1
2019-05-24T23:44:13Z,"BX 2-ALARM 111 E 210 ST, HOSPITAL FIRE IN SUB CELLAR, UNDER CONTROL",BX,2,111 E 210 ST,9
2019-05-24T23:16:09Z,"BX 2-ALARM 111 E 210 ST, HOSPITAL FIRE IN SUB CELLAR,",BX,2,111 E 210 ST,2
2019-05-24T16:04:49Z,"BKLYN ALLHANDS 445 LENOX RD, HOSPITAL (SUNY DOWNSTATE) ELECTRICAL FIRE EXTENTION TO WALL, UNDER CONTROL",BK,3,445 LENOX RD,9
2019-05-24T14:26:41Z,"MAN ALLHANDS 1539 LEXINGTON AVE, MULTIPLE DWELLING FIRE ON 6 FLR, UNDER CONTROL.",MH,1,1539 LEXINGTON AVE,9
2019-05-24T14:25:13Z,"MAN ALLHANDS 1539 LEXINGTON AVE, MULTIPLE DWELLING FIRE ON 6 FLR, UNDER CONTROL",MH,1,1539 LEXINGTON AVE,9
2019-05-24T14:10:20Z,"MAN ALLHANDS 1539 LEXINGTON AVE, MULTIPLE DWELLING FIRE ON 6 FLR,",MH,1,1539 LEXINGTON AVE,1
2019-05-24T07:55:34Z,"QNS ALLHANDS 197-45 NASHVILLE BLVD, PRIVATE DWELLING FIRE BETWEEN BASEMENT AND 1ST FLR, UNDER CONTROL",QN,4,197-45 NASHVILLE BLVD,9
2019-05-24T07:41:40Z,"QNS ALLHANDS 197-45 NASHVILLE BLVD, PRIVATE DWELLING FIRE BETWEEN CELLAR AND 1ST FLR,",QN,4,197-45 NASHVILLE BLVD,1
2019-05-23T22:31:27Z,"BX ALLHANDS 769 E 224 ST, MULTIPLE DWELLING FIRE IN APT 1R, EXTINGUISHED PRIOR TO ARRIVAL, UNDER CONTROL",BX,2,769 E 224 ST,9
2019-05-23T22:30:17Z,"BX ALLHANDS 769 E 224 ST, MULTIPLE DWELLING FIRE IN APT 1R,",BX,2,769 E 224 ST,1
2019-05-23T17:20:00Z,"QNS ALLHANDS 164-07 HILLSIDE AVE, MIXED OCCUPANCY FIRE ON 2ND FLR, UNDER CONTROL",QN,4,164-07 HILLSIDE AVE,9
2019-05-23T17:06:07Z,"QNS ALLHANDS 164-07 HILLSIDE AVE, MIXED OCCUPANCY FIRE ON 2ND FLR,",QN,4,164-07 HILLSIDE AVE,1
2019-05-23T10:35:07Z,"BX ALLHANDS 2298 CRESTON AVE, MULTIPLE DWELLING FIRE ON THE 3RD FLR, UNDER CONTROL",BX,2,2298 CRESTON AVE,9
2019-05-23T05:37:50Z,"MAN ALLHANDS 79 W 124 ST, MULTIPLE DWELLING FIRE ON 5TH FLR, UNDER CONTROL",MH,1,79 W 124 ST,9
2019-05-23T05:17:34Z,"MAN ALLHANDS 79 W 124 ST, MULTIPLE DWELLING FIRE ON 5TH FLR,",MH,1,79 W 124 ST,1
2019-05-23T04:06:52Z,"QNS ALLHANDS 31-85 WHITESTONE EXPY E, COMMERCIAL FIRE IN COMM, UNDER CONTROL",QN,4,31-85 WHITESTONE EXPY E,9
2019-05-23T03:31:45Z,"QNS ALLHANDS 31-85 WHITESTONE EXPY E, COMMERCIAL FIRE IN COMM,",QN,4,31-85 WHITESTONE EXPY E,1
2019-05-23T00:55:10Z,"BKLYN ALLHANDS 2946 AVE R, MULTIPLE DWELLING FIRE ON 1 ST FLR, UNDER CONTROL",BK,3,2946 AVE R,9
2019-05-23T00:22:30Z,"BKLYN ALLHANDS 2946 AVE R, MULTIPLE DWELLING FIRE ON 1 ST FLR,",BK,3,2946 AVE R,1
2019-05-22T14:31:41Z,"MAN ALLHANDS 5 TUDOR CITY PL, MULTIPLE DWELLING FIRE ON 6TH FL,",MH,1,5 TUDOR CITY PL,1
2019-05-22T01:01:09Z,"BX ALLHANDS 2249 TIEBOUT AVE, (PRIVATE DWELLING UNDER CONSTRUCTION) FIRE ON 1ST FLR, UNDER CONTROL",BX,2,2249 TIEBOUT AVE,9
2019-05-21T10:16:25Z,"BX ALLHANDS 2094 BOSTON RD, MULTIPLE DWELLING FIRE IN APT 2E, UNDER CONTROL",BX,2,2094 BOSTON RD,9
2019-05-21T09:45:04Z,"BX ALLHANDS 2094 BOSTON RD, MULTIPLE DWELLING FIRE IN APT 2E,",BX,2,2094 BOSTON RD,1
2019-05-21T09:23:11Z,"QNS ALLHANDS 34-55 12 ST, MULTIPLE DWELLING FIRE ON 3RD FLR, UNDER CONTROL",QN,4,34-55 12 ST,9
2019-05-21T08:53:08Z,"QNS ALLHANDS 34-55 12 ST, MULTIPLE DWELLING FIRE ON 3RD FLR,",QN,4,34-55 12 ST,1
2019-05-21T00:17:31Z,"MAN ALLHANDS 570 LEXINGTON AVE, HIGH RISE FIRE ON THE 23RD FLR, UNDER CONTROL",MH,1,570 LEXINGTON AVE,9
2019-05-20T20:33:56Z,"MAN ALLHANDS 570 LEXINGTON AVE, HIGH RISE FIRE ON THE 23RD FLR,",MH,1,570 LEXINGTON AVE,1
2019-05-20T19:46:25Z,"MAN ALLHANDS 401 W 47 ST, MULTIPLE DWELLING FIRE IN THE DUCT WORK, UNDER CONTROL",MH,1,401 W 47 ST,9
2019-05-20T19:16:57Z,"MAN ALLHANDS 401 W 47 ST, MULTIPLE DWELLING FIRE IN THE DUCT WORK,",MH,1,401 W 47 ST,1
2019-05-20T17:50:00Z,"SI ALLHANDS 170 ANNADALE RD, PRIVATE DWELLING FIRE IN THE ATTIC, UNDER CONTROL",SI,5,170 ANNADALE RD,9
2019-05-20T17:17:17Z,"SI ALLHANDS 170 ANNADALE RD, PRIVATE DWELLING FIRE IN THE ATTIC,",SI,5,170 ANNADALE RD,1
2019-05-20T16:28:48Z,"SI 2-ALARM 3333 RICHMOND TER, COMMERCIAL MULTIPLE CARS ON FIRE IN JUNK YARD, UNDER CONTROL",SI,5,3333 RICHMOND TER,9
2019-05-20T16:10:03Z,"BKLYN ALLHANDS 447 LINWOOD ST, VACANT PRIVATE DWELLING FIRE FIRST FLR, UNDER CONTROL",BK,3,447 LINWOOD ST,9
2019-05-20T15:07:38Z,"QNS ALLHANDS 47-20 39 ST, ELECTRICAL FIRE 1ST FL, UNDER CONTROL",QN,4,47-20 39 ST,9
2019-05-20T15:03:17Z,"QNS ALLHANDS 87-40 166 ST, MULTIPLE DWELLING CAR FIRE W/ MINOR EXTENSION TO GARAGE, UNDER CONTROL",QN,4,87-40 166 ST,9
2019-05-20T14:54:40Z,"SI 2-ALARM 3333 RICHMOND TER, COMMERCIAL MULTIPLE CARS ON FIRE IN JUNK YARD,",SI,5,3333 RICHMOND TER,2
2019-05-20T14:47:56Z,"BKLYN ALLHANDS 447 LINWOOD ST, MULTIPLE DWELLING FIRE FIRST FLR,",BK,3,447 LINWOOD ST,1
2019-05-20T14:31:58Z,"SI ALLHANDS 3333 RICHMOND TER, COMMERCIAL MULTIPLE CARS ON FIRE IN JUNK YARD,",SI,5,3333 RICHMOND TER,1
2019-05-20T11:51:18Z,"QNS ALLHANDS 87-20 260 ST, PRIVATE DWELLING FIRE SECOND FLR, UNDER CONTROL",QN,4,87-20 260 ST,9
2019-05-20T11:36:05Z,"QNS ALLHANDS 87-20 260 ST, PRIVATE DWELLING FIRE SECOND FLR,",QN,4,87-20 260 ST,1
2019-05-20T10:53:51Z,"BKLYN ALLHANDS 157 BELMONT AVE, MULTIPLE DWELLING FIRE 4TH FLR, UNDER CONTROL",BK,3,157 BELMONT AVE,9
2019-05-20T10:44:36Z,"BKLYN ALLHANDS 157 BELMONT AVE, MULTIPLE DWELLING FIRE 4TH FLR,",BK,3,157 BELMONT AVE,1
2019-05-20T03:08:46Z,"BKLYN ALLHANDS 33 PAERDEGAT 6 ST, PRIVATE DWELLING FIRE ON 1ST FLR, UNDER CONTROL",BK,3,33 PAERDEGAT 6 ST,9
2019-05-20T02:32:17Z,"BKLYN ALLHANDS 33 PAERDEGAT 6 ST, PRIVATE DWELLING FIRE ON 1ST FLR,",BK,3,33 PAERDEGAT 6 ST,1
2019-05-20T02:01:19Z,"BKLYN ALLHANDS 54 NOLL ST, FIRE IN FIRE PIT ON ROOF, UNDER CONTROL",BK,3,54 NOLL ST,9
2019-05-19T16:35:32Z,"MAN 2-ALARM 108 W 39 ST, HIGH RISE FIRE IN EXTERIOR DUCT WORK WITH EXTENSION, UNDER CONTROL",MH,1,108 W 39 ST,9
2019-05-19T15:28:05Z,"MAN 2-ALARM 108 W 39 ST, HIGH RISE FIRE IN EXTERIOR DUCT WORK WITH EXTENSION,",MH,1,108 W 39 ST,2
2019-05-19T15:22:51Z,"MAN 2-ALARM 108 W 39 ST, HIGH RISE FIRE ON 1ST FLR,",MH,1,108 W 39 ST,2
2019-05-19T15:11:29Z,"MAN 2-ALARM 108 W 39 ST, HIGH RISE FIRE ON THE 10TH FLR,",MH,1,108 W 39 ST,2
2019-05-19T10:49:39Z,"BKLYN ALLHANDS 443 LINWOOD ST, MULTIPLE DWELLING FIRE IN BASEMENT, UNDER CONTROL",BK,3,443 LINWOOD ST,9
2019-05-19T10:39:42Z,"BKLYN ALLHANDS 443 LINWOOD ST, MULTIPLE DWELLING FIRE IN BASEMENT,",BK,3,443 LINWOOD ST,1
2019-05-19T09:37:08Z,"BX ALLHANDS 830 ELTON AVE, MULTIPLE DWELLING FIRE ON 1ST FLR, UNDER CONTROL",BX,2,830 ELTON AVE,9
2019-05-19T04:29:19Z,"BKLYN ALLHANDS 1724 CONEY ISLAND AVE, MIXED OCCUPANCY FIRE IN BARBER SHOP,",BK,3,1724 CONEY ISLAND AVE,1
2019-05-18T22:43:05Z,"QNS ALLHANDS 104-41 37 ROAD, PRIVATE DWELLING FIRE IN THE YARD, UNDER CONTROL",QN,4,104-41 37 ROAD,9
2019-05-18T22:28:01Z,"QNS ALLHANDS 104-41 37 ROAD, PRIVATE DWELLING FIRE IN THE YARD,",QN,4,104-41 37 ROAD,1
2019-05-18T20:02:12Z,"QNS ALLHANDS 116-63 SUTPHIN BLVD, PRIVATE DWELLING FIRE IN THE GARAGE, UNDER CONTROL",QN,4,116-63 SUTPHIN BLVD,9
2019-05-18T20:00:32Z,"QNS ALLHANDS 116-63 SUTPHIN BLVD, PRIVATE DWELLING FIRE IN THE GARAGE,",QN,4,116-63 SUTPHIN BLVD,1
2019-05-18T14:09:46Z,"QNS ALLHANDS 212-06 HOLLIS AVE, PRIVATE DWELLING FIRE ON THE 1ST FLR, UNDER CONTROL",QN,4,212-06 HOLLIS AVE,9
2019-05-18T13:31:42Z,"BX ALLHANDS 2062 STRANG AVE, PRIVATE DWELLING FIRE ON 1ST FLR, UNDER CONTROL",BX,2,2062 STRANG AVE,9
2019-05-18T13:07:36Z,"BX ALLHANDS 2062 STRANG AVE, PRIVATE DWELLING FIRE ON 1ST FLR,",BX,2,2062 STRANG AVE,1
2019-05-18T06:30:34Z,"BX ALLHANDS 4340 PARK AVE, COMMERCIAL VEHICLE FIRE REAR OF AUTOBODY SHOP, UNDER CONTROL",BX,2,4340 PARK AVE,9
2019-05-18T03:57:08Z,"BKLYN ALLHANDS BELT PKWY, CAR FIRE, UNDER CONTROL",BK,3,BELT PKWY,9
2019-05-18T03:37:00Z,"BKLYN ALLHANDS BELT PKWY, CAR FIRE,",BK,3,BELT PKWY,1
2019-05-17T23:31:33Z,"QNS ALLHANDS 19-11 FRANCIS LEWIS BLVD, COMMERCIAL FIRE 1ST FLR, UNDER CONTROL",QN,4,19-11 FRANCIS LEWIS BLVD,9
2019-05-17T23:07:31Z,"QNS ALLHANDS 19-11 FRANCIS LEWIS BLVD, COMMERCIAL FIRE 1ST FLR,",QN,4,19-11 FRANCIS LEWIS BLVD,1
2019-05-17T14:28:16Z,"BX ALLHANDS 210 W 230 ST, MULTIPLE DWELLING FIRE 8TH FLR,",BX,2,210 W 230 ST,1
2019-05-17T13:57:28Z,"BKLYN 2-ALARM 327 S 5 ST, MULTIPLE DWELLING FIRE ON THE TOP FLR WITH EXTENSION TO EXPOSURE 2, UNDER CONTROL",BK,3,327 S 5 ST,9
2019-05-17T13:37:15Z,"BKLYN 2-ALARM 801 BEDFORD AVE, MULTIPLE DWELLING FIRE ON 6TH FLR, UNDER CONTROL",BK,3,801 BEDFORD AVE,9
2019-05-17T13:06:48Z,"BKLYN 2-ALARM 327 S 5 ST, MULTIPLE DWELLING FIRE ON THE TOP FLR WITH EXTENSION TO EXPOSURE 2,",BK,3,327 S 5 ST,2
2019-05-17T12:49:06Z,"BKLYN 2-ALARM 801 BEDFORD AVE, MULTIPLE DWELLING FIRE ON 6TH FLR,",BK,3,801 BEDFORD AVE,2
2019-05-17T12:40:31Z,"BKLYN ALLHANDS 801 BEDFORD AVE, MULTIPLE DWELLING FIRE ON 6TH FLR,",BK,3,801 BEDFORD AVE,1
2019-05-17T07:45:44Z,"BX ALLHANDS 2265 DAVIDSON AVE, MULTIPLE DWELLING FIRE 3TH FLR, UNDER CONTROL",BX,2,2265 DAVIDSON AVE,9
2019-05-17T06:57:29Z,"BX ALLHANDS 2255 DAVIDSON AVE, FIRE 4TH FLR,",BX,2,2255 DAVIDSON AVE,1
2019-05-17T05:33:26Z,"MAN ALLHANDS 55 E 84, SCHOOL FIRE ON 5TH FLR OF SCHOOL,",MH,1,55 E 84,1
2019-05-17T02:28:46Z,"QNS ALLHANDS 177-50 S CONDUIT AVE, MULTIPLE DWELLING FIRE ON 1ST FLR, UNDER CONTROL",QN,4,177-50 S CONDUIT AVE,9
2019-05-17T02:08:14Z,"QNS ALLHANDS 177-50 S CONDUIT AVE, MULTIPLE DWELLING FIRE ON 1ST FLR,",QN,4,177-50 S CONDUIT AVE,1
2019-05-17T01:34:46Z,"BKLYN ALLHANDS 926 E 103 ST, PRIVATE DWELLING FIRE IN BASEMENT, UNDER CONTROL",BK,3,926 E 103 ST,9
2019-05-17T01:21:11Z,"BKLYN ALLHANDS 926 E 103 ST, PRIVATE DWELLING FIRE IN BASEMENT,",BK,3,926 E 103 ST,1
2019-05-16T19:25:36Z,"BKLYN ALLHANDS 472 COLUMBIA ST, MULTIPLE DWELLING FIRE 5TH FLR, UNDER CONTROL",BK,3,472 COLUMBIA ST,9
2019-05-16T16:04:23Z,"BX ALLHANDS 234 E 149 ST, HOSPITAL MALE FELL 25 FEET ON TO SETBACK, UNDER CONTROL",BX,2,234 E 149 ST,9
2019-05-16T12:46:50Z,"QNS ALLHANDS 453 BEACH 40 ST, MULTIPLE DWELLING FIRE 10TH FLR, UNDER CONTROL",QN,4,453 BEACH 40 ST,9
2019-05-16T12:28:32Z,"QNS ALLHANDS 453 BEACH 40 ST, FIRE 10TH FLR,",QN,4,453 BEACH 40 ST,1
2019-05-16T02:03:12Z,"MAN ALLHANDS 405 E 92ND ST, MULTIPLE DWELLING FIRE 5TH FL, UNDER CONTROL",MH,1,405 E 92ND ST,9
2019-05-16T01:40:26Z,"MAN ALLHANDS 405 E 92ND ST, MULTIPLE DWELLING FIRE 5TH FL,",MH,1,405 E 92ND ST,1
2019-05-15T23:11:54Z,"QNS ALLHANDS 97-28 57 AVE, DRYER FIRE, UNDER CONTROL",QN,4,97-28 57 AVE,9
2019-05-15T19:35:56Z,"QNS ALLHANDS 143-20 GLASSBORO AVE, PRIVATE DWELLING FIRE IN BASEMENT, UNDER CONTROL",QN,4,143-20 GLASSBORO AVE,9
2019-05-15T19:13:43Z,"QNS ALLHANDS 143-20 GLASSBORO AVE, PRIVATE DWELLING FIRE IN BASEMENT,",QN,4,143-20 GLASSBORO AVE,1
2019-05-15T17:03:44Z,"BX ALLHANDS 2113 HERMANY AVE, PRIVATE DWELLING FIRE ON 2ND FLR, UNDER CONTROL",BX,2,2113 HERMANY AVE,9
2019-05-15T16:30:20Z,"BX ALLHANDS 2113 HERMANY AVE, PRIVATE DWELLING FIRE ON 2ND FLR,",BX,2,2113 HERMANY AVE,1
2019-05-15T14:17:28Z,"MAN ALLHANDS 46 W 71 ST, MULTIPLE DWELLING FIRE ON THE TOP FLR, UNDER CONTROL",MH,1,46 W 71 ST,9
2019-05-15T13:49:59Z,"MAN ALLHANDS 46 W 71 ST, MULTIPLE DWELLING FIRE ON THE 4TH FLR,",MH,1,46 W 71 ST,1
2019-05-15T11:16:34Z,"BKLYN ALLHANDS 994 E 94 ST, PRIVATE DWELLING FIRE ON ROOF, UNDER CONTROL",BK,3,994 E 94 ST,9
2019-05-15T10:54:44Z,"BKLYN ALLHANDS 994 E 94 ST, PRIVATE DWELLING FIRE ON ROOF,",BK,3,994 E 94 ST,1
2019-05-14T11:55:10Z,"BX ALLHANDS 1769 UNIVERSITY AVE, COMMERCIAL FIRE IN TAXPAYER, UNDER CONTROL",BX,2,1769 UNIVERSITY AVE,9
2019-05-14T11:35:45Z,"BX ALLHANDS 1769 UNIVERSITY AVE, COMMERCIAL FIRE IN TAXPAYER,",BX,2,1769 UNIVERSITY AVE,1
2019-05-13T19:07:52Z,"BKLYN ALLHANDS 80 ROSS ST, MULTIPLE DWELLING FIRE IN APT 2B, UNDER CONTROL",BK,3,80 ROSS ST,9
2019-05-13T18:35:38Z,"BKLYN ALLHANDS 80 ROSS ST, MULTIPLE DWELLING FIRE IN APT 2B,",BK,3,80 ROSS ST,1
2019-05-13T07:24:50Z,"BKLYN ALLHANDS 188 DAHILL RD, COMMERCIAL FIRE FIRST FL STORE, UNDER CONTROL",BK,3,188 DAHILL RD,9
2019-05-13T05:58:15Z,"QNS ALLHANDS 103-05 101 AVE, MIXED OCCUPANCY FIRE ON 1ST FLR, UNDER CONTROL",QN,4,103-05 101 AVE,9
2019-05-13T05:33:38Z,"QNS ALLHANDS 103-05 101 AVE, MIXED OCCUPANCY FIRE ON 1ST FLR,",QN,4,103-05 101 AVE,1
2019-05-12T22:38:17Z,"BKLYN ALLHANDS 769 ST MARKS AVE, MULTIPLE DWELLING FIRE ON 6TH FLR,",BK,3,769 ST MARKS AVE,1
2019-05-12T20:47:45Z,"QNS ALLHANDS 701 SENECA AVE, COMMERCIAL FIRE IN BSMNT,",QN,4,701 SENECA AVE,1
2019-05-12T20:15:54Z,"MAN ALLHANDS 220 CABRINI BLVD, MULTIPLE DWELLING FIRE ON THE 2ND FLR, UNDER CONTROL",MH,1,220 CABRINI BLVD,9
2019-05-12T15:43:05Z,"BKLYN ALLHANDS 1674 W 9 ST, FIRE ON THE 2ND FLR, UNDER CONTROL",BK,3,1674 W 9 ST,9
2019-05-12T15:32:55Z,"BKLYN ALLHANDS 1674 W 9 ST, FIRE ON THE 2ND FLR,",BK,3,1674 W 9 ST,1
2019-05-12T12:10:25Z,"BKLYN ALLHANDS 245 WORTMAN AVE, MULTIPLE DWELLING HIGH CO READINGS ON 5TH FLR, UNDER CONTROL",BK,3,245 WORTMAN AVE,9
2019-05-12T11:51:15Z,"BKLYN ALLHANDS 245 WORTMAN AVE, MULTIPLE DWELLING HIGH CO READINGS ON 5TH FLR,",BK,3,245 WORTMAN AVE,1
2019-05-12T10:43:33Z,"MAN ALLHANDS 316 W 97 ST, MULTIPLE DWELLING FIRE ON 4TH FLR, UNDER CONTROL",MH,1,316 W 97 ST,9
2019-05-12T10:28:39Z,"MAN ALLHANDS 316 W 97 ST, MULTIPLE DWELLING FIRE ON 4TH FLR,",MH,1,316 W 97 ST,1
2019-05-12T05:40:15Z,"BX 3-ALARM 1232 INTERVALE AVE, MULTIPLE DWELLING FIRE IN THE COCKLOFT, UNDER CONTROL",BX,2,1232 INTERVALE AVE,9
2019-05-12T03:45:58Z,"BX 3-ALARM 1232 INTERVALE AVE, MULTIPLE DWELLING FIRE IN THE COCKLOFT,",BX,2,1232 INTERVALE AVE,3
2019-05-12T03:36:43Z,"BX 2-ALARM 1232 INTERVALE AVE, MULTIPLE DWELLING FIRE ON THE ROOF,",BX,2,1232 INTERVALE AVE,2
2019-05-12T03:25:13Z,"BX ALLHANDS 1232 INTERVALE AVE, FIRE ON THE ROOF,",BX,2,1232 INTERVALE AVE,1
2019-05-11T21:32:39Z,"BKLYN ALLHANDS 155 POWERS ST, MIXED OCCUPANCY FIRE IN LAUNDROMAT, UNDER CONTROL",BK,3,155 POWERS ST,9
2019-05-11T20:38:26Z,"BKLYN ALLHANDS 155 POWERS ST, MIXED OCCUPANCY FIRE IN LAUNDROMAT,",BK,3,155 POWERS ST,1
2019-05-11T18:36:29Z,"SI ALLHANDS 45 SEAVER AVE, MULTIPLE DWELLING APT 2E, UNDER CONTROL",SI,5,45 SEAVER AVE,9
2019-05-11T18:28:51Z,"SI ALLHANDS 45 SEAVER AVE, MULTIPLE DWELLING",SI,5,45 SEAVER AVE,1
2019-05-11T14:24:16Z,"QNS ALLHANDS 110-11 72 AVE, MULTIPLE DWELLING FIRE ON THE 2ND FLR, UNDER CONTROL",QN,4,110-11 72 AVE,9
2019-05-11T13:59:28Z,"QNS ALLHANDS 110-11 72 AVE, MULTIPLE DWELLING",QN,4,110-11 72 AVE,1
2019-05-11T09:34:44Z,"QNS ALLHANDS 42-02 MARATHON PKWY, PRIVATE DWELLING FIRE ON THE 1ST FLR, UNDER CONTROL",QN,4,42-02 MARATHON PKWY,9
2019-05-11T09:23:11Z,"QNS ALLHANDS 42-02 MARATHON PKWY, PRIVATE DWELLING FIRE ON THE 1ST FLR,",QN,4,42-02 MARATHON PKWY,1
2019-05-10T23:25:09Z,"QNS ALLHANDS 217-41 HOLLIS AVE, PRIVATE DWELLING FIRE ON THE 2ND FLR, UNDER CONTROL",QN,4,217-41 HOLLIS AVE,9
2019-05-10T23:13:44Z,"QNS ALLHANDS 217-41 HOLLIS AVE, PRIVATE DWELLING FIRE ON THE 2ND FLR,",QN,4,217-41 HOLLIS AVE,1
2019-05-10T21:01:07Z,"QNS ALLHANDS 66-33 52 DR, PRIVATE DWELLING FOOD ON THE STOVE,",QN,4,66-33 52 DR,1
2019-05-10T19:10:43Z,"BKLYN ALLHANDS 6419 11 AVE, MULTIPLE DWELLING FIRE 2ND FLR, UNDER CONTROL",BK,3,6419 11 AVE,9
2019-05-10T18:47:51Z,"BKLYN ALLHANDS 6419 11 AVE, MULTIPLE DWELLING FIRE 2ND FLR,",BK,3,6419 11 AVE,1
2019-05-10T13:31:59Z,"BKLYN ALLHANDS 19 RICHARDSON ST, PERSON IN SHAFT. HIGH ANGLE RESCUE, UNDER CONTROL",BK,3,19 RICHARDSON ST,9
2019-05-10T13:28:07Z,"QNS ALLHANDS 306 BEACH 56 ST, PRIVATE DWELLING FIRE ON THE 4TH FLR, UNDER CONTROL",QN,4,306 BEACH 56 ST,9
