text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"BKLYN ALL HANDS 1002 HANCOCK ST, PRIVATE DWELLING FIRE ON 2ND FLR, UNDER CONTROL",FALSE,19,NA,2019-10-23T20:21:57Z,FALSE,NA,1187101877613350912,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 1002 HANCOCK ST, PRIVATE DWELLING FIRE ON 2ND FLR,",FALSE,13,NA,2019-10-23T19:57:56Z,FALSE,NA,1187095834866917377,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"BX ALL HANDS 607 E 139 ST, MULTIPLE DWELLING FIRE IN COCKLOFT, UNDER CONTROL",FALSE,13,NA,2019-10-23T19:33:18Z,FALSE,NA,1187089633542320131,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,3,FALSE,FALSE,NA,NA
"BX ALL HANDS 607 E 139 ST, MULTIPLE DWELLING SMOKE IN COCKLOFT,",FALSE,8,NA,2019-10-23T19:18:59Z,FALSE,NA,1187086031050498050,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 369 FLATBUSH AVE, COMMERCIAL FIRE IN REAR OF STORE, UNDER CONTROL",FALSE,13,NA,2019-10-23T12:24:02Z,FALSE,NA,1186981607439241216,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BX ALL HANDS 4052 MURDOCK AVE, PRIVATE DWELLING FIRE ON 1ST FLR, UNDER CONTROL",FALSE,19,NA,2019-10-23T01:54:59Z,FALSE,NA,1186823301936680961,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"SI ALL HANDS 5947 AMBOY, PRIVATE DWELLING FIRE ON THE 2ND FLR, UNDER CONTROL",FALSE,12,NA,2019-10-23T00:30:46Z,FALSE,NA,1186802107627769856,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"SI ALL HANDS 5947 AMBOY, MIXED OCCUPANCY FIRE IN THE CEILING,",FALSE,9,NA,2019-10-23T00:21:38Z,FALSE,NA,1186799806724874240,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,4,FALSE,FALSE,NA,NA
"SI ALL HANDS 17 HARBOR RD, PRIVATE DWELLING FIRE ON THE TOP FLR OF A 2 STORY FLAT ROOF, UNDER CONTROL",FALSE,15,NA,2019-10-22T23:16:20Z,FALSE,NA,1186783372519071744,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,6,FALSE,FALSE,NA,NA
"SI ALL HANDS 17 HARBOR RD, PRIVATE DWELLING REPORT OF FIRE ON THE TOP FLR OF A FLAT ROOF,",FALSE,14,NA,2019-10-22T22:50:17Z,FALSE,NA,1186776818667401217,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,5,FALSE,FALSE,NA,NA
"BX ALL HANDS 2376 RYER AVE, MULTIPLE DWELLING FIRE ON THE 2ND FLR, UNDER CONTROL",FALSE,12,NA,2019-10-22T20:31:51Z,FALSE,NA,1186741981898330113,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BX ALL HANDS 2376 RYER AVE, MULTIPLE DWELLING FIRE ON THE 2ND FLR,",FALSE,11,NA,2019-10-22T19:59:16Z,FALSE,NA,1186733780213665792,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"QNS ALL HANDS 166-11 91 AVE, MIXED OCCUPANCY RUBBISH OUTSIDE THE BLDG, UNDER CONTROL",FALSE,12,NA,2019-10-22T16:12:24Z,FALSE,NA,1186676689310552071,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 7420 NEWUTRECHT AVE, MIXED OCCUPANCY FIRE ON 2ND FLR THROUGH THE ROOF, UNDER CONTROL",FALSE,13,NA,2019-10-22T13:50:00Z,FALSE,NA,1186640853697286144,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 7420 NEWUTRECHT AVE, MIXED OCCUPANCY FIRE ON 2ND FLR THROUGH THE ROOF,",FALSE,16,NA,2019-10-22T13:05:36Z,FALSE,NA,1186629677743517703,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"QNS ALL HANDS 41-25 71 ST, MULTIPLE DWELLING FIRE ON 1ST FL, UNDER CONTROL",FALSE,17,NA,2019-10-22T08:16:19Z,FALSE,NA,1186556877624283136,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"QNS ALL HANDS 41-25 71 ST, MULTIPLE DWELLING FIRE ON 1ST FL,",FALSE,11,NA,2019-10-22T07:50:28Z,FALSE,NA,1186550371197607936,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 2856 W 16TH ST, PRIVATE DWELLING",FALSE,16,NA,2019-10-21T22:52:00Z,FALSE,NA,1186414862035013633,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 201 LINDEN BLVD, MULTIPLE DWELLING FIRE ON 6TH FLR, UNDER CONTROL",FALSE,18,NA,2019-10-21T20:10:14Z,FALSE,NA,1186374152258756610,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"MAN ALL HANDS 1 WASHINGTON SQUARE VILLAGE, MULTIPLE DWELLING FIRE 16TH FL, UNDER CONTROL",FALSE,25,NA,2019-10-21T18:07:27Z,FALSE,NA,1186343253450342403,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,4,FALSE,FALSE,NA,NA
"MAN ALL HANDS 1 WASHINGTON SQUARE VILLAGE, MULTIPLE DWELLING FIRE 16TH FL,",FALSE,16,NA,2019-10-21T17:23:21Z,FALSE,NA,1186332157532430336,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,5,FALSE,FALSE,NA,NA
"MAN ALL HANDS 17 WHITE ST, MULTIPLE DWELLING FIRE IN ELEVATOR MOTOR ON ROOF,",FALSE,16,NA,2019-10-21T15:22:33Z,FALSE,NA,1186301753903452160,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"MAN ALL HANDS 60 NORFOLK ST, HOUSE OF WORSHIP WALL COLLASPED , CONFIRMED 2 WORKERS TRAPPED,",FALSE,17,NA,2019-10-21T14:13:06Z,FALSE,NA,1186284277799047169,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,3,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 1811 AVENUE U, COMMERCIAL FIRE IN ROLL DOWN GATE, UNDER CONTROL",FALSE,17,NA,2019-10-20T22:30:16Z,FALSE,NA,1186047005493211137,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"MAN ALL HANDS 440 E 105 ST, MULTIPLE DWELLING LARGE PATIENT STUCK IN AN ELEVATOR IN AN ENCLOSED SHAFT, UNITS BREACH… https://t.co/eY9qsIxNDe",FALSE,18,NA,2019-10-20T22:04:57Z,TRUE,NA,1186040635595329537,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"MAN ALL HANDS 509 MADISON AVE, HIGH RISE FIRE ON 11TH FLR, UNDER CONTROL",FALSE,20,NA,2019-10-20T18:24:27Z,FALSE,NA,1185985144580198406,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 471 LINDEN BLVD, FIRE IN A PD 2ND FLR, UNDER CONTROL",FALSE,16,NA,2019-10-20T17:21:44Z,FALSE,NA,1185969361812688897,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,3,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 471 LINDEN BLVD, FIRE IN A PD 2ND FLR,",FALSE,18,NA,2019-10-20T17:07:50Z,FALSE,NA,1185965861464694785,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"MAN ALL HANDS 509 MADISON AVE, HIGH RISE FIRE ON 11TH FLR,",FALSE,19,NA,2019-10-20T17:06:23Z,FALSE,NA,1185965495951986688,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,6,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 393 WARWICK ST, FIRE IN A VACANT PD, UNDER CONTROL",FALSE,17,NA,2019-10-20T13:37:48Z,FALSE,NA,1185913006867337218,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 393 WARWICK ST, FIRE IN A VACANT PD,",FALSE,15,NA,2019-10-20T13:32:40Z,FALSE,NA,1185911712609951745,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"BX ALL HANDS 1410 FTELEY AVE, MULTIPLE DWELLING FIRE 2ND FLR, UNDER CONTROL",FALSE,12,NA,2019-10-20T08:37:58Z,FALSE,NA,1185837550226870273,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BX ALL HANDS 1410 FTELEY AVE, MULTIPLE DWELLING FIRE 2ND FLR,",FALSE,14,NA,2019-10-20T08:20:36Z,FALSE,NA,1185833179023843328,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,3,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 389 CRESCENT ST, FIRE BETWEEN BASEMENT AND 1ST FL, UNDER CONTROL",FALSE,10,NA,2019-10-20T06:04:44Z,FALSE,NA,1185798986260762624,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 389 CRESCENT ST, FIRE BETWEEN BASEMENT AND 1ST FL,",FALSE,18,NA,2019-10-20T05:48:56Z,FALSE,NA,1185795012250034177,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BX ALL HANDS 160 W 231 ST, MULTIPLE DWELLING FIRE ON 3RD FLR, UNDER CONTROL",FALSE,19,NA,2019-10-19T19:18:47Z,FALSE,NA,1185636429856161793,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BX ALL HANDS 160 W 231 ST, MULTIPLE DWELLING FIRE ON 3RD FLR,",FALSE,16,NA,2019-10-19T18:40:07Z,FALSE,NA,1185626700232699904,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"QNS ALL HANDS 118-58 229 ST, PRIVATE DWELLING FIRE ON 1ST FLR,",FALSE,16,NA,2019-10-19T09:17:13Z,FALSE,NA,1185485040479809536,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"MAN ALL HANDS 53 ST MARKS PL, MULTIPLE DWELLING FIRE ON THE 4 AND 5 FLRS, UNDER CONTROL",FALSE,12,NA,2019-10-19T06:43:58Z,FALSE,NA,1185446473770647554,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"MAN ALL HANDS 53 ST MARKS PL, MULTIPLE DWELLING FIRE ON THE 4 AND 5 FLRS,",FALSE,18,NA,2019-10-19T06:00:44Z,FALSE,NA,1185435592148082688,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,4,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 255 E 98 ST, COMMERCIAL FIRE IN LAUNDROMAT, UNDER CONTROL",FALSE,15,NA,2019-10-18T23:33:43Z,FALSE,NA,1185338197095698432,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 82 DWIGHT ST, MULTIPLE DWELLING OVEN FIRE 12FLR, UNDER CONTROL",FALSE,14,NA,2019-10-18T21:54:21Z,FALSE,NA,1185313192446173184,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"QNS 2-ALARM 543 BEACH 68 ST, PRIVATE DWELLING HOUSE ON FIRE. FIRE HAS AUTO EXPOSED TO 2 SIDE EXPOSURE, UNDER CONTROL",FALSE,16,NA,2019-10-18T21:50:46Z,FALSE,NA,1185312288699494401,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,3,FALSE,FALSE,NA,NA
"MAN 2-ALARM 26 W 131 ST, MULTIPLE DWELLING FIRE ON THE 1ST FLR, UNDER CONTROL",FALSE,12,NA,2019-10-18T21:07:35Z,FALSE,NA,1185301422444810242,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"QNS 2-ALARM 537 BEACH 68 ST, PRIVATE DWELLING HOUSE ON FIRE,",FALSE,9,NA,2019-10-18T20:12:49Z,FALSE,NA,1185287639454420994,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"MAN 2-ALARM 26 W 131 ST, MULTIPLE DWELLING FIRE ON THE 1ST FLR,",FALSE,11,NA,2019-10-18T19:38:59Z,FALSE,NA,1185279124400685057,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,4,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 1668 60 ST, FIRE IN SUKKA ATTACHED TO BUILDING, UNDER CONTROL",FALSE,12,NA,2019-10-18T03:24:39Z,FALSE,NA,1185033925472800768,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,3,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 1668 60 ST, FIRE IN SUKKA ATTACHED TO BUILDING,",FALSE,10,NA,2019-10-18T03:23:58Z,FALSE,NA,1185033752168271872,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"MAN ALL HANDS 175 W 85ST, MULTIPLE DWELLING ELEVATED GAS READINGS, UNDER CONTROL",FALSE,19,NA,2019-10-17T21:42:43Z,FALSE,NA,1184947874674688000,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 1191 PARK PL, MULTIPLE DWELLING FIRE ON THE 11 FLR,",FALSE,20,NA,2019-10-16T23:22:09Z,FALSE,NA,1184610510056153089,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,3,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 970 DUMONT AVE, MIXED OCCUPANCY FIRE ON 2 FLR,",FALSE,20,NA,2019-10-16T21:43:26Z,FALSE,NA,1184585669848354816,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"QNS ALL HANDS 51-15 VANKLEECK ST, MULTIPLE DWELLING FIRE 2 FLR, UNDER CONTROL",FALSE,13,NA,2019-10-16T17:45:08Z,FALSE,NA,1184525698033225736,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"BX ALL HANDS 1840 ANTHONY AVE, MULTIPLE DWELLING FIRE ON 1ST FLR, UNDER CONTROL",FALSE,18,NA,2019-10-16T08:12:15Z,FALSE,NA,1184381525195939840,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"BX ALL HANDS 1840 ANTHONY AVE, MULTIPLE DWELLING FIRE ON 1ST FLR,",FALSE,15,NA,2019-10-16T07:48:30Z,FALSE,NA,1184375551647240192,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 3080 VOORHIES AVE, STOVE FIRE 1H, UNDER CONTROL",FALSE,15,NA,2019-10-16T03:08:46Z,FALSE,NA,1184305153618395141,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"BX ALL HANDS 169 CYPRESS AVE, MULTIPLE DWELLING FIRE IN 10TH FLR, UNDER CONTROL",FALSE,21,NA,2019-10-15T23:16:11Z,FALSE,NA,1184246623515435008,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"QNS ALL HANDS 97-32 126 ST, PRIVATE DWELLING FIRE IN BATHROOM, UNDER CONTROL",FALSE,16,NA,2019-10-15T20:43:21Z,FALSE,NA,1184208159738662917,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"QNS ALL HANDS 97-32 126 ST, PRIVATE DWELLING FIRE IN BATHROOM,",FALSE,15,NA,2019-10-15T20:30:17Z,FALSE,NA,1184204871811194881,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 1617 PROSPECT PL, MULTIPLE DWELLING FIRE ON 3RD FLR, UNDER CONTROL",FALSE,15,NA,2019-10-15T19:26:43Z,FALSE,NA,1184188875029274625,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 1617 PROSPECT PL, MULTIPLE DWELLING",FALSE,8,NA,2019-10-15T18:58:55Z,FALSE,NA,1184181877449646084,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"QNS ALL HANDS 117-33 196 ST, PRIVATE DWELLING REPORTS FIRE 2ND FLR, UNDER CONTROL",FALSE,12,NA,2019-10-15T12:30:21Z,FALSE,NA,1184084092792516609,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"QNS ALL HANDS 117-33 196 ST, PRIVATE DWELLING REPORTS FIRE 2ND FLR,",FALSE,12,NA,2019-10-15T12:27:29Z,FALSE,NA,1184083372538318849,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"QNS ALL HANDS 168-36 88 AVE, FIRE TOP FLR,",FALSE,14,NA,2019-10-14T19:02:59Z,FALSE,NA,1183820515674415104,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"BX 10-77 1358 WASHINGTON AVE, HIGH RISE FIRE APT 8A ON THE 8 FLR, UNDER CONTROL",FALSE,12,NA,2019-10-14T10:40:28Z,FALSE,NA,1183694053000536065,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"QNS ALL HANDS 100-24 208 ST, PRIVATE DWELLING FIRE ON 2ND FLR, UNDER CONTROL",FALSE,8,NA,2019-10-14T06:31:50Z,FALSE,NA,1183631481383600128,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"QNS ALL HANDS 100-24 208 ST, PRIVATE DWELLING FIRE ON 2ND FLR,",FALSE,6,NA,2019-10-14T06:01:34Z,FALSE,NA,1183623865374773249,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 138 SCHOLES ST, MULTIPLE DWELLING FIRE ON THE 2ND FLR, UNDER CONTROL",FALSE,13,NA,2019-10-13T23:03:08Z,FALSE,NA,1183518562306138112,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 138 SCHOLES ST, MULTIPLE DWELLING FIRE ON THE 2ND FLR,",FALSE,10,NA,2019-10-13T22:38:55Z,FALSE,NA,1183512467835670530,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"BX ALL HANDS 2031 HUGHES AVE, MULTIPLE DWELLING FIRE ON 1 ST FLR, UNDER CONTROL",FALSE,18,NA,2019-10-13T19:19:47Z,FALSE,NA,1183462354840969216,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 88 WITHERS ST, MULTIPLE DWELLING FIRE ON 2ND FLR, UNDER CONTROL",FALSE,20,NA,2019-10-12T08:57:47Z,FALSE,NA,1182943436187602944,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 88 WITHERS ST, MULTIPLE DWELLING FIRE ON 2ND FLR,",FALSE,12,NA,2019-10-12T08:51:39Z,FALSE,NA,1182941892302036992,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"QNS ALL HANDS 137-17 250 ST, PRIVATE DWELLING FIRE IN THE ATTIC,",FALSE,10,NA,2019-10-11T15:06:49Z,FALSE,NA,1182673915581206528,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 770 EASTERN PKWY, HOUSE OF WORSHIP (CHABAD LUBAVITCH WORLD HEADQUARTERS) FIRE IN BASEMENT UTILITY CLOSET, UNDER CONTROL",FALSE,11,NA,2019-10-11T13:43:03Z,FALSE,NA,1182652836930293761,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"SI 2-ALARM 6 HECKER ST, PRIVATE DWELLING HEAVY FIRE 2ND FL, UNDER CONTROL",FALSE,15,NA,2019-10-11T00:22:22Z,FALSE,NA,1182451338019528705,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"SI 2-ALARM 6 HECKER ST, PRIVATE DWELLING FIRE 2ND FL,",FALSE,13,NA,2019-10-10T23:30:04Z,FALSE,NA,1182438175135928320,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"SI ALL HANDS 6 HECKER ST, FIRE 2ND FL,",FALSE,11,NA,2019-10-10T23:28:52Z,FALSE,NA,1182437873947201539,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"SI ALL HANDS 108 HECKER ST, PRIVATE DWELLING FIRE IN BASEMENT, UNDER CONTROL",FALSE,14,NA,2019-10-10T22:26:17Z,FALSE,NA,1182422125036167169,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,3,FALSE,FALSE,NA,NA
"MAN ALL HANDS 155 W 47 ST, MANHOLE EXPLOSION AT A CONSTRUCTION SITE, HIGH CO READINGS IN CELLAR OF HOTEL, UNDER CONTROL",FALSE,16,NA,2019-10-10T22:26:11Z,FALSE,NA,1182422097357922305,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,5,FALSE,FALSE,NA,NA
"SI ALL HANDS 108 HECKER ST, PRIVATE DWELLING FIRE IN BASEMENT,",FALSE,11,NA,2019-10-10T21:26:07Z,FALSE,NA,1182406984961855499,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"MAN ALL HANDS 140 7 AVE S, COMMERCIAL FIRE IN THE CEILING OF A RESTAURANT, UNDER CONTROL",FALSE,12,NA,2019-10-10T18:10:11Z,FALSE,NA,1182357675218210817,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 345 SCHENCK AVE, VACANT PRIVATE DWELLING FIRE, UNDER CONTROL",FALSE,10,NA,2019-10-10T18:06:23Z,FALSE,NA,1182356720229715970,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 345 SCHENCK AVE, VACANT PRIVATE DWELLING FIRE,",FALSE,5,NA,2019-10-10T18:00:41Z,FALSE,NA,1182355283915558918,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"MAN ALL HANDS 140 7 AVE S, COMMERCIAL FIRE IN THE CEILING OF A RESTAURANT,",FALSE,11,NA,2019-10-10T17:40:44Z,FALSE,NA,1182350263887323136,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"QNS ALL HANDS 34-43 93 STREET, HOUSE OF WORSHIP RUBBISH FIRE ON THE 1ST FLR OF A CHURCH, UNDER CONTROL",FALSE,17,NA,2019-10-10T10:34:12Z,FALSE,NA,1182242922948898816,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"QNS ALL HANDS 60-90 FLUSHING AVE, PRIVATE DWELLING FIRE ON 1ST FLR, UNDER CONTROL",FALSE,15,NA,2019-10-10T06:36:57Z,FALSE,NA,1182183215383101446,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
