input_location,latitude,longitude,bbl,fireBattalion,censusTract2010,communityDistrict,report_date,borough,case_type,cases,individuals
245 VERMONT ST,40.673856058027944,-73.8943867726811,3037060006,44,1144  ,305,12/31/2019,Brooklyn,ADULT FAMILY,116,247
245 VERMONT ST,40.673856058027944,-73.8943867726811,3037060006,44,1144  ,305,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,583,1835
245 VERMONT ST,40.673856058027944,-73.8943867726811,3037060006,44,1144  ,305,12/31/2019,Brooklyn,SINGLE ADULT,571,571
2375 SOUTHERN BLVD,40.85280114240681,-73.88183421120402,2031140052,18, 393  ,206,12/31/2019,Bronx,ADULT FAMILY,84,181
2375 SOUTHERN BLVD,40.85280114240681,-73.88183421120402,2031140052,18, 393  ,206,12/31/2019,Bronx,FAMILY WITH CHILDREN,370,1196
2375 SOUTHERN BLVD,40.85280114240681,-73.88183421120402,2031140052,18, 393  ,206,12/31/2019,Bronx,SINGLE ADULT,254,254
1140 WHEELER AVE,40.8270426220019,-73.87975531075101,2037390022,03,  5002,209,12/31/2019,Bronx,ADULT FAMILY,80,169
1140 WHEELER AVE,40.8270426220019,-73.87975531075101,2037390022,03,  5002,209,12/31/2019,Bronx,FAMILY WITH CHILDREN,465,1467
1140 WHEELER AVE,40.8270426220019,-73.87975531075101,2037390022,03,  5002,209,12/31/2019,Bronx,SINGLE ADULT,304,304
1140 WHEELER AVE,40.8270426220019,-73.87975531075101,2037390022,03,  5002,209,12/31/2019,Bronx,ADULT FAMILY,80,169
1140 WHEELER AVE,40.8270426220019,-73.87975531075101,2037390022,03,  5002,209,12/31/2019,Bronx,FAMILY WITH CHILDREN,465,1467
1140 WHEELER AVE,40.8270426220019,-73.87975531075101,2037390022,03,  5002,209,12/31/2019,Bronx,SINGLE ADULT,304,304
2717 FARRAGUT RD,40.6361038508481,-73.95078303359332,3052290004,41, 788  ,314,12/31/2019,Brooklyn,ADULT FAMILY,24,53
2717 FARRAGUT RD,40.6361038508481,-73.95078303359332,3052290004,41, 788  ,314,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,105,302
2717 FARRAGUT RD,40.6361038508481,-73.95078303359332,3052290004,41, 788  ,314,12/31/2019,Brooklyn,SINGLE ADULT,163,163
2717 FARRAGUT RD,40.6361038508481,-73.95078303359332,3052290004,41, 788  ,314,12/31/2019,Brooklyn,ADULT FAMILY,24,53
2717 FARRAGUT RD,40.6361038508481,-73.95078303359332,3052290004,41, 788  ,314,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,105,302
2717 FARRAGUT RD,40.6361038508481,-73.95078303359332,3052290004,41, 788  ,314,12/31/2019,Brooklyn,SINGLE ADULT,163,163
2140 SEWARD AVE,40.82078129226784,-73.8510071288477,2035700001,03,  86  ,209,12/31/2019,Bronx,ADULT FAMILY,80,169
2140 SEWARD AVE,40.82078129226784,-73.8510071288477,2035700001,03,  86  ,209,12/31/2019,Bronx,FAMILY WITH CHILDREN,465,1467
2140 SEWARD AVE,40.82078129226784,-73.8510071288477,2035700001,03,  86  ,209,12/31/2019,Bronx,SINGLE ADULT,304,304
1433 YORK AVE,40.769538293513534,-73.95179998108699,1014710021,10, 132  ,108,12/31/2019,Manhattan,ADULT FAMILY,8,16
1433 YORK AVE,40.769538293513534,-73.95179998108699,1014710021,10, 132  ,108,12/31/2019,Manhattan,FAMILY WITH CHILDREN,16,55
1433 YORK AVE,40.769538293513534,-73.95179998108699,1014710021,10, 132  ,108,12/31/2019,Manhattan,SINGLE ADULT,61,61
114-42 169 ST,40.69023763339744,-73.78033769826752,4123320156,50, 280  ,412,12/31/2019,Queens,ADULT FAMILY,92,194
114-42 169 ST,40.69023763339744,-73.78033769826752,4123320156,50, 280  ,412,12/31/2019,Queens,FAMILY WITH CHILDREN,386,1209
114-42 169 ST,40.69023763339744,-73.78033769826752,4123320156,50, 280  ,412,12/31/2019,Queens,SINGLE ADULT,424,424
563 CAULDWELL AVE,40.81461238543977,-73.91060825606351,2026230049,26,  73  ,201,12/31/2019,Bronx,ADULT FAMILY,80,172
563 CAULDWELL AVE,40.81461238543977,-73.91060825606351,2026230049,26,  73  ,201,12/31/2019,Bronx,FAMILY WITH CHILDREN,495,1531
563 CAULDWELL AVE,40.81461238543977,-73.91060825606351,2026230049,26,  73  ,201,12/31/2019,Bronx,SINGLE ADULT,323,323
563 CAULDWELL AVE,40.81461238543977,-73.91060825606351,2026230049,26,  73  ,201,12/31/2019,Bronx,ADULT FAMILY,80,172
563 CAULDWELL AVE,40.81461238543977,-73.91060825606351,2026230049,26,  73  ,201,12/31/2019,Bronx,FAMILY WITH CHILDREN,495,1531
563 CAULDWELL AVE,40.81461238543977,-73.91060825606351,2026230049,26,  73  ,201,12/31/2019,Bronx,SINGLE ADULT,323,323
837 LOGAN AVE,40.82960054698106,-73.8222746452041,2054280047,20, 162  ,210,12/31/2019,Bronx,ADULT FAMILY,22,45
837 LOGAN AVE,40.82960054698106,-73.8222746452041,2054280047,20, 162  ,210,12/31/2019,Bronx,FAMILY WITH CHILDREN,130,415
837 LOGAN AVE,40.82960054698106,-73.8222746452041,2054280047,20, 162  ,210,12/31/2019,Bronx,SINGLE ADULT,94,94
19 MOUNT HOPE PL,40.84928621739222,-73.910427919938,2028520037,19, 23301,205,12/31/2019,Bronx,ADULT FAMILY,83,177
19 MOUNT HOPE PL,40.84928621739222,-73.910427919938,2028520037,19, 23301,205,12/31/2019,Bronx,FAMILY WITH CHILDREN,502,1549
19 MOUNT HOPE PL,40.84928621739222,-73.910427919938,2028520037,19, 23301,205,12/31/2019,Bronx,SINGLE ADULT,303,303
77 14 ST,40.66922733065708,-73.99511911689817,3010320011,48, 117  ,306,12/31/2019,Brooklyn,ADULT FAMILY,15,30
77 14 ST,40.66922733065708,-73.99511911689817,3010320011,48, 117  ,306,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,54,157
77 14 ST,40.66922733065708,-73.99511911689817,3010320011,48, 117  ,306,12/31/2019,Brooklyn,SINGLE ADULT,64,64
77 14 ST,40.66922733065708,-73.99511911689817,3010320011,48, 117  ,306,12/31/2019,Brooklyn,ADULT FAMILY,15,30
77 14 ST,40.66922733065708,-73.99511911689817,3010320011,48, 117  ,306,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,54,157
77 14 ST,40.66922733065708,-73.99511911689817,3010320011,48, 117  ,306,12/31/2019,Brooklyn,SINGLE ADULT,64,64
166 AUTUMN AVE,40.686271310203274,-73.87079656460318,3041200030,39,118201,305,12/31/2019,Brooklyn,ADULT FAMILY,116,247
166 AUTUMN AVE,40.686271310203274,-73.87079656460318,3041200030,39,118201,305,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,583,1835
166 AUTUMN AVE,40.686271310203274,-73.87079656460318,3041200030,39,118201,305,12/31/2019,Brooklyn,SINGLE ADULT,571,571
166 AUTUMN AVE,40.686271310203274,-73.87079656460318,3041200030,39,118201,305,12/31/2019,Brooklyn,ADULT FAMILY,116,247
166 AUTUMN AVE,40.686271310203274,-73.87079656460318,3041200030,39,118201,305,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,583,1835
166 AUTUMN AVE,40.686271310203274,-73.87079656460318,3041200030,39,118201,305,12/31/2019,Brooklyn,SINGLE ADULT,571,571
691 CO-OP CITY BLVD,40.87986413382759,-73.82390861428429,2051410394,15, 46201,210,12/31/2019,Bronx,ADULT FAMILY,22,45
691 CO-OP CITY BLVD,40.87986413382759,-73.82390861428429,2051410394,15, 46201,210,12/31/2019,Bronx,FAMILY WITH CHILDREN,130,415
691 CO-OP CITY BLVD,40.87986413382759,-73.82390861428429,2051410394,15, 46201,210,12/31/2019,Bronx,SINGLE ADULT,94,94
691 CO-OP CITY BLVD,40.87986413382759,-73.82390861428429,2051410394,15, 46201,210,12/31/2019,Bronx,ADULT FAMILY,22,45
691 CO-OP CITY BLVD,40.87986413382759,-73.82390861428429,2051410394,15, 46201,210,12/31/2019,Bronx,FAMILY WITH CHILDREN,130,415
691 CO-OP CITY BLVD,40.87986413382759,-73.82390861428429,2051410394,15, 46201,210,12/31/2019,Bronx,SINGLE ADULT,94,94
1524 BEDFORD AVE,40.67123325139339,-73.95487750821735,3012520085,38, 219  ,308,12/31/2019,Brooklyn,ADULT FAMILY,23,46
1524 BEDFORD AVE,40.67123325139339,-73.95487750821735,3012520085,38, 219  ,308,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,152,455
1524 BEDFORD AVE,40.67123325139339,-73.95487750821735,3012520085,38, 219  ,308,12/31/2019,Brooklyn,SINGLE ADULT,243,243
1524 BEDFORD AVE,40.67123325139339,-73.95487750821735,3012520085,38, 219  ,308,12/31/2019,Brooklyn,ADULT FAMILY,23,46
1524 BEDFORD AVE,40.67123325139339,-73.95487750821735,3012520085,38, 219  ,308,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,152,455
1524 BEDFORD AVE,40.67123325139339,-73.95487750821735,3012520085,38, 219  ,308,12/31/2019,Brooklyn,SINGLE ADULT,243,243
96-20 156 AVE,40.663911078628196,-73.83733959844054,4141510005,51, 884  ,410,12/31/2019,Queens,ADULT FAMILY,15,31
96-20 156 AVE,40.663911078628196,-73.83733959844054,4141510005,51, 884  ,410,12/31/2019,Queens,FAMILY WITH CHILDREN,53,160
96-20 156 AVE,40.663911078628196,-73.83733959844054,4141510005,51, 884  ,410,12/31/2019,Queens,SINGLE ADULT,63,63
1130 ANDERSON AVE,40.835238144879284,-73.92489474312427,2025050046,17, 199  ,204,12/31/2019,Bronx,ADULT FAMILY,69,146
1130 ANDERSON AVE,40.835238144879284,-73.92489474312427,2025050046,17, 199  ,204,12/31/2019,Bronx,FAMILY WITH CHILDREN,545,1708
1130 ANDERSON AVE,40.835238144879284,-73.92489474312427,2025050046,17, 199  ,204,12/31/2019,Bronx,SINGLE ADULT,359,359
1130 ANDERSON AVE,40.835238144879284,-73.92489474312427,2025050046,17, 199  ,204,12/31/2019,Bronx,ADULT FAMILY,69,146
1130 ANDERSON AVE,40.835238144879284,-73.92489474312427,2025050046,17, 199  ,204,12/31/2019,Bronx,FAMILY WITH CHILDREN,545,1708
1130 ANDERSON AVE,40.835238144879284,-73.92489474312427,2025050046,17, 199  ,204,12/31/2019,Bronx,SINGLE ADULT,359,359
200 WEST PERIMETER RD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-18 HAZEN STREET,40.788969823099876,-73.88443205978199,2026050040,49,   1  ,401,12/31/2019,Queens,ADULT FAMILY,19,39
18-18 HAZEN STREET,40.788969823099876,-73.88443205978199,2026050040,49,   1  ,401,12/31/2019,Queens,FAMILY WITH CHILDREN,78,223
18-18 HAZEN STREET,40.788969823099876,-73.88443205978199,2026050040,49,   1  ,401,12/31/2019,Queens,SINGLE ADULT,410,410
715 DUMONT AVE,40.66663527530237,-73.89221378757142,3037910001,39,1158  ,305,12/31/2019,Brooklyn,ADULT FAMILY,116,247
715 DUMONT AVE,40.66663527530237,-73.89221378757142,3037910001,39,1158  ,305,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,583,1835
715 DUMONT AVE,40.66663527530237,-73.89221378757142,3037910001,39,1158  ,305,12/31/2019,Brooklyn,SINGLE ADULT,571,571
715 DUMONT AVE,40.66663527530237,-73.89221378757142,3037910001,39,1158  ,305,12/31/2019,Brooklyn,ADULT FAMILY,116,247
715 DUMONT AVE,40.66663527530237,-73.89221378757142,3037910001,39,1158  ,305,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,583,1835
715 DUMONT AVE,40.66663527530237,-73.89221378757142,3037910001,39,1158  ,305,12/31/2019,Brooklyn,SINGLE ADULT,571,571
120-23 LIBERTY AVE,40.67298778892619,-73.9059818073493,3036930022,44, 908  ,316,12/31/2019,Brooklyn,ADULT FAMILY,64,136
120-23 LIBERTY AVE,40.67298778892619,-73.9059818073493,3036930022,44, 908  ,316,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,354,1096
120-23 LIBERTY AVE,40.67298778892619,-73.9059818073493,3036930022,44, 908  ,316,12/31/2019,Brooklyn,SINGLE ADULT,339,339
120-23 LIBERTY AVE,40.67298778892619,-73.9059818073493,3036930022,44, 908  ,316,12/31/2019,Brooklyn,ADULT FAMILY,64,136
120-23 LIBERTY AVE,40.67298778892619,-73.9059818073493,3036930022,44, 908  ,316,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,354,1096
120-23 LIBERTY AVE,40.67298778892619,-73.9059818073493,3036930022,44, 908  ,316,12/31/2019,Brooklyn,SINGLE ADULT,339,339
901 AVE H,40.62935771414965,-73.96786449851307,3064970044,41, 460  ,314,12/31/2019,Brooklyn,ADULT FAMILY,24,53
901 AVE H,40.62935771414965,-73.96786449851307,3064970044,41, 460  ,314,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,105,302
901 AVE H,40.62935771414965,-73.96786449851307,3064970044,41, 460  ,314,12/31/2019,Brooklyn,SINGLE ADULT,163,163
2467 WEBSTER AVE,40.860291179251156,-73.8928109503037,2030260055,18, 39902,205,12/31/2019,Bronx,ADULT FAMILY,83,177
2467 WEBSTER AVE,40.860291179251156,-73.8928109503037,2030260055,18, 39902,205,12/31/2019,Bronx,FAMILY WITH CHILDREN,502,1549
2467 WEBSTER AVE,40.860291179251156,-73.8928109503037,2030260055,18, 39902,205,12/31/2019,Bronx,SINGLE ADULT,303,303
2465 WEBSTER AVE,40.86025553176863,-73.89284715920644,2030260055,18, 39902,205,12/31/2019,Bronx,ADULT FAMILY,83,177
2465 WEBSTER AVE,40.86025553176863,-73.89284715920644,2030260055,18, 39902,205,12/31/2019,Bronx,FAMILY WITH CHILDREN,502,1549
2465 WEBSTER AVE,40.86025553176863,-73.89284715920644,2030260055,18, 39902,205,12/31/2019,Bronx,SINGLE ADULT,303,303
2465 WEBSTER AVE,40.86025553176863,-73.89284715920644,2030260055,18, 39902,205,12/31/2019,Bronx,ADULT FAMILY,83,177
2465 WEBSTER AVE,40.86025553176863,-73.89284715920644,2030260055,18, 39902,205,12/31/2019,Bronx,FAMILY WITH CHILDREN,502,1549
2465 WEBSTER AVE,40.86025553176863,-73.89284715920644,2030260055,18, 39902,205,12/31/2019,Bronx,SINGLE ADULT,303,303
2465 WEBSTER AVE,40.86025553176863,-73.89284715920644,2030260055,18, 39902,205,12/31/2019,Bronx,ADULT FAMILY,83,177
2465 WEBSTER AVE,40.86025553176863,-73.89284715920644,2030260055,18, 39902,205,12/31/2019,Bronx,FAMILY WITH CHILDREN,502,1549
2465 WEBSTER AVE,40.86025553176863,-73.89284715920644,2030260055,18, 39902,205,12/31/2019,Bronx,SINGLE ADULT,303,303
2424 BEAUMONT AVE,40.85486195926984,-73.88408983254885,2031050007,18, 389  ,206,12/31/2019,Bronx,ADULT FAMILY,84,181
2424 BEAUMONT AVE,40.85486195926984,-73.88408983254885,2031050007,18, 389  ,206,12/31/2019,Bronx,FAMILY WITH CHILDREN,370,1196
2424 BEAUMONT AVE,40.85486195926984,-73.88408983254885,2031050007,18, 389  ,206,12/31/2019,Bronx,SINGLE ADULT,254,254
1301 AVE OF AMERICAS,40.7612437006931,-73.97945680950716,1010050029,09, 131  ,105,12/31/2019,Manhattan,ADULT FAMILY,4,8
1301 AVE OF AMERICAS,40.7612437006931,-73.97945680950716,1010050029,09, 131  ,105,12/31/2019,Manhattan,FAMILY WITH CHILDREN,20,58
1301 AVE OF AMERICAS,40.7612437006931,-73.97945680950716,1010050029,09, 131  ,105,12/31/2019,Manhattan,SINGLE ADULT,60,60
99 ELLIS ST,40.51606448040874,-74.24358245570335,5079910100,23, 248  ,503,12/31/2019,Staten Island,ADULT FAMILY,6,12
99 ELLIS ST,40.51606448040874,-74.24358245570335,5079910100,23, 248  ,503,12/31/2019,Staten Island,FAMILY WITH CHILDREN,11,37
99 ELLIS ST,40.51606448040874,-74.24358245570335,5079910100,23, 248  ,503,12/31/2019,Staten Island,SINGLE ADULT,13,13
99 ELLIS ST,40.51606448040874,-74.24358245570335,5079910100,23, 248  ,503,12/31/2019,Staten Island,ADULT FAMILY,6,12
99 ELLIS ST,40.51606448040874,-74.24358245570335,5079910100,23, 248  ,503,12/31/2019,Staten Island,FAMILY WITH CHILDREN,11,37
99 ELLIS ST,40.51606448040874,-74.24358245570335,5079910100,23, 248  ,503,12/31/2019,Staten Island,SINGLE ADULT,13,13
1301 AVE OF AMERICAS,40.7612437006931,-73.97945680950716,1010050029,09, 131  ,105,12/31/2019,Manhattan,ADULT FAMILY,4,8
1301 AVE OF AMERICAS,40.7612437006931,-73.97945680950716,1010050029,09, 131  ,105,12/31/2019,Manhattan,FAMILY WITH CHILDREN,20,58
1301 AVE OF AMERICAS,40.7612437006931,-73.97945680950716,1010050029,09, 131  ,105,12/31/2019,Manhattan,SINGLE ADULT,60,60
484 CENTRAL AVE,40.69188380177107,-73.91427784494827,3033750136,37, 415  ,304,12/31/2019,Brooklyn,ADULT FAMILY,40,87
484 CENTRAL AVE,40.69188380177107,-73.91427784494827,3033750136,37, 415  ,304,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,143,457
484 CENTRAL AVE,40.69188380177107,-73.91427784494827,3033750136,37, 415  ,304,12/31/2019,Brooklyn,SINGLE ADULT,204,204
1181 TRUCKLEMANS LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
890 HOME ST,40.8283115934409,-73.89472337347297,2027190017,26, 125  ,203,12/31/2019,Bronx,ADULT FAMILY,77,164
890 HOME ST,40.8283115934409,-73.89472337347297,2027190017,26, 125  ,203,12/31/2019,Bronx,FAMILY WITH CHILDREN,457,1478
890 HOME ST,40.8283115934409,-73.89472337347297,2027190017,26, 125  ,203,12/31/2019,Bronx,SINGLE ADULT,288,288
1552 ROCKAWAY PKWY,40.64280638047268,-73.89973646566729,3082040059,58, 966  ,318,12/31/2019,Brooklyn,ADULT FAMILY,39,80
1552 ROCKAWAY PKWY,40.64280638047268,-73.89973646566729,3082040059,58, 966  ,318,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,177,547
1552 ROCKAWAY PKWY,40.64280638047268,-73.89973646566729,3082040059,58, 966  ,318,12/31/2019,Brooklyn,SINGLE ADULT,195,195
890 HOME ST,40.8283115934409,-73.89472337347297,2027190017,26, 125  ,203,12/31/2019,Bronx,ADULT FAMILY,77,164
890 HOME ST,40.8283115934409,-73.89472337347297,2027190017,26, 125  ,203,12/31/2019,Bronx,FAMILY WITH CHILDREN,457,1478
890 HOME ST,40.8283115934409,-73.89472337347297,2027190017,26, 125  ,203,12/31/2019,Bronx,SINGLE ADULT,288,288
42-16 82 STREET,40.62836769719408,-74.03831345200396,3060030052,40,  46  ,310,12/31/2019,Brooklyn,ADULT FAMILY,6,13
42-16 82 STREET,40.62836769719408,-74.03831345200396,3060030052,40,  46  ,310,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,20,69
42-16 82 STREET,40.62836769719408,-74.03831345200396,3060030052,40,  46  ,310,12/31/2019,Brooklyn,SINGLE ADULT,40,40
780 HENDERSON AVE,40.6368633805982,-74.11816532991504,5001960001,22, 13301,501,12/31/2019,Staten Island,ADULT FAMILY,52,110
780 HENDERSON AVE,40.6368633805982,-74.11816532991504,5001960001,22, 13301,501,12/31/2019,Staten Island,FAMILY WITH CHILDREN,196,677
780 HENDERSON AVE,40.6368633805982,-74.11816532991504,5001960001,22, 13301,501,12/31/2019,Staten Island,SINGLE ADULT,171,171
1632 CORNELIA ST,40.698613979924055,-73.90720429510078,4035470097,51, 553  ,405,12/31/2019,Queens,ADULT FAMILY,20,42
1632 CORNELIA ST,40.698613979924055,-73.90720429510078,4035470097,51, 553  ,405,12/31/2019,Queens,FAMILY WITH CHILDREN,37,108
1632 CORNELIA ST,40.698613979924055,-73.90720429510078,4035470097,51, 553  ,405,12/31/2019,Queens,SINGLE ADULT,61,61
921 SUTTER AVE,40.670948219709516,-73.88464737576413,3040310042,39,1162  ,305,12/31/2019,Brooklyn,ADULT FAMILY,116,247
921 SUTTER AVE,40.670948219709516,-73.88464737576413,3040310042,39,1162  ,305,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,583,1835
921 SUTTER AVE,40.670948219709516,-73.88464737576413,3040310042,39,1162  ,305,12/31/2019,Brooklyn,SINGLE ADULT,571,571
1632 CORNELIA ST,40.698613979924055,-73.90720429510078,4035470097,51, 553  ,405,12/31/2019,Queens,ADULT FAMILY,20,42
1632 CORNELIA ST,40.698613979924055,-73.90720429510078,4035470097,51, 553  ,405,12/31/2019,Queens,FAMILY WITH CHILDREN,37,108
1632 CORNELIA ST,40.698613979924055,-73.90720429510078,4035470097,51, 553  ,405,12/31/2019,Queens,SINGLE ADULT,61,61
921 SUTTER AVE,40.670948219709516,-73.88464737576413,3040310042,39,1162  ,305,12/31/2019,Brooklyn,ADULT FAMILY,116,247
921 SUTTER AVE,40.670948219709516,-73.88464737576413,3040310042,39,1162  ,305,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,583,1835
921 SUTTER AVE,40.670948219709516,-73.88464737576413,3040310042,39,1162  ,305,12/31/2019,Brooklyn,SINGLE ADULT,571,571
2770 86 ST,40.59362051610867,-73.98009529418236,3071400016,43, 382  ,313,12/31/2019,Brooklyn,ADULT FAMILY,30,61
2770 86 ST,40.59362051610867,-73.98009529418236,3071400016,43, 382  ,313,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,96,296
2770 86 ST,40.59362051610867,-73.98009529418236,3071400016,43, 382  ,313,12/31/2019,Brooklyn,SINGLE ADULT,100,100
HARLEM RIVER DR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HARLEM RIVER DR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
749 E 180 ST,40.847303307291845,-73.88712829101742,2030960006,18, 371  ,206,12/31/2019,Bronx,ADULT FAMILY,84,181
749 E 180 ST,40.847303307291845,-73.88712829101742,2030960006,18, 371  ,206,12/31/2019,Bronx,FAMILY WITH CHILDREN,370,1196
749 E 180 ST,40.847303307291845,-73.88712829101742,2030960006,18, 371  ,206,12/31/2019,Bronx,SINGLE ADULT,254,254
749 E 180 ST,40.847303307291845,-73.88712829101742,2030960006,18, 371  ,206,12/31/2019,Bronx,ADULT FAMILY,84,181
749 E 180 ST,40.847303307291845,-73.88712829101742,2030960006,18, 371  ,206,12/31/2019,Bronx,FAMILY WITH CHILDREN,370,1196
749 E 180 ST,40.847303307291845,-73.88712829101742,2030960006,18, 371  ,206,12/31/2019,Bronx,SINGLE ADULT,254,254
522 PINE ST,40.672555063736446,-73.87026436534329,3042660031,39,1208  ,305,12/31/2019,Brooklyn,ADULT FAMILY,116,247
522 PINE ST,40.672555063736446,-73.87026436534329,3042660031,39,1208  ,305,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,583,1835
522 PINE ST,40.672555063736446,-73.87026436534329,3042660031,39,1208  ,305,12/31/2019,Brooklyn,SINGLE ADULT,571,571
522 PINE ST,40.672555063736446,-73.87026436534329,3042660031,39,1208  ,305,12/31/2019,Brooklyn,ADULT FAMILY,116,247
522 PINE ST,40.672555063736446,-73.87026436534329,3042660031,39,1208  ,305,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,583,1835
522 PINE ST,40.672555063736446,-73.87026436534329,3042660031,39,1208  ,305,12/31/2019,Brooklyn,SINGLE ADULT,571,571
154 E 55 ST,40.759350352648795,-73.96944779059241,1013090043,08, 100  ,106,12/31/2019,Manhattan,ADULT FAMILY,1,2
154 E 55 ST,40.759350352648795,-73.96944779059241,1013090043,08, 100  ,106,12/31/2019,Manhattan,FAMILY WITH CHILDREN,12,28
154 E 55 ST,40.759350352648795,-73.96944779059241,1013090043,08, 100  ,106,12/31/2019,Manhattan,SINGLE ADULT,98,98
60-26 55 ST,40.647632130076175,-74.02207218105008,NA,40,  18  ,307,12/31/2019,Brooklyn,ADULT FAMILY,11,25
60-26 55 ST,40.647632130076175,-74.02207218105008,NA,40,  18  ,307,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,36,127
60-26 55 ST,40.647632130076175,-74.02207218105008,NA,40,  18  ,307,12/31/2019,Brooklyn,SINGLE ADULT,67,67
410 MENAHAN ST,40.7026447786728,-73.9126013666572,4034420018,45, 547  ,405,12/31/2019,Queens,ADULT FAMILY,20,42
410 MENAHAN ST,40.7026447786728,-73.9126013666572,4034420018,45, 547  ,405,12/31/2019,Queens,FAMILY WITH CHILDREN,37,108
410 MENAHAN ST,40.7026447786728,-73.9126013666572,4034420018,45, 547  ,405,12/31/2019,Queens,SINGLE ADULT,61,61
410 MENAHAN ST,40.7026447786728,-73.9126013666572,4034420018,45, 547  ,405,12/31/2019,Queens,ADULT FAMILY,20,42
410 MENAHAN ST,40.7026447786728,-73.9126013666572,4034420018,45, 547  ,405,12/31/2019,Queens,FAMILY WITH CHILDREN,37,108
410 MENAHAN ST,40.7026447786728,-73.9126013666572,4034420018,45, 547  ,405,12/31/2019,Queens,SINGLE ADULT,61,61
60-26 55 ST,40.647632130076175,-74.02207218105008,NA,40,  18  ,307,12/31/2019,Brooklyn,ADULT FAMILY,11,25
60-26 55 ST,40.647632130076175,-74.02207218105008,NA,40,  18  ,307,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,36,127
60-26 55 ST,40.647632130076175,-74.02207218105008,NA,40,  18  ,307,12/31/2019,Brooklyn,SINGLE ADULT,67,67
154 E 55 ST,40.759350352648795,-73.96944779059241,1013090043,08, 100  ,106,12/31/2019,Manhattan,ADULT FAMILY,1,2
154 E 55 ST,40.759350352648795,-73.96944779059241,1013090043,08, 100  ,106,12/31/2019,Manhattan,FAMILY WITH CHILDREN,12,28
